,geoLocation,relativeDistance,AscensionNum,countryCode,continentCode
865,"England, United Kingdom",8867.493844177403,LIVE-9CE78,gb,EU
866,"England, United Kingdom",8867.493844177403,LOND-D36B9,gb,EU
867,"England, United Kingdom",8867.493844177403,LOND-D3877,gb,EU
868,"England, United Kingdom",8867.493844177403,LOND-D3A17,gb,EU
869,"England, United Kingdom",8867.493844177403,LOND-D3F18,gb,EU
870,"England, United Kingdom",8867.493844177403,CAMB-78C4B,gb,EU
871,"England, United Kingdom",8867.493844177403,CAMB-790D5,gb,EU
872,"England, United Kingdom",8867.493844177403,CAMB-78012,gb,EU
873,"England, United Kingdom",8867.493844177403,CAMB-7970D,gb,EU
874,"England, United Kingdom",8867.493844177403,CAMB-798A0,gb,EU
875,"England, United Kingdom",8867.493844177403,CAMB-7964C,gb,EU
876,"England, United Kingdom",8867.493844177403,CAMB-7A283,gb,EU
877,"England, United Kingdom",8867.493844177403,CAMB-79D65,gb,EU
878,"England, United Kingdom",8867.493844177403,CAMB-78D0C,gb,EU
879,"England, United Kingdom",8867.493844177403,CAMB-79D29,gb,EU
880,"England, United Kingdom",8867.493844177403,CAMB-7A441,gb,EU
881,"England, United Kingdom",8867.493844177403,CAMB-79C68,gb,EU
882,,0.0,NIRE-102076,tr,AS
883,,0.0,NIRE-1022CB,tr,AS
884,,0.0,NIRE-FB439,tr,AS
885,"England, United Kingdom",8867.493844177403,NOTT-10FE15,gb,EU
886,"England, United Kingdom",8867.493844177403,NOTT-110118,gb,EU
887,"England, United Kingdom",8867.493844177403,NOTT-110303,gb,EU
888,"England, United Kingdom",8867.493844177403,NOTT-1104E2,gb,EU
889,"England, United Kingdom",8867.493844177403,CAMB-7CCA1,gb,EU
890,"England, United Kingdom",8867.493844177403,CAMB-7C676,gb,EU
891,"England, United Kingdom",8867.493844177403,CAMB-7B862,gb,EU
892,"England, United Kingdom",8867.493844177403,CAMB-7CE6F,gb,EU
893,"England, United Kingdom",8867.493844177403,CAMB-7BAB7,gb,EU
894,"England, United Kingdom",8867.493844177403,CAMB-7DBD0,gb,EU
895,,0.0,NIRE-FA968,tr,AS
896,"England, United Kingdom",8867.493844177403,CAMB-7D7EB,gb,EU
897,"England, United Kingdom",8867.493844177403,CAMB-7D657,gb,EU
898,"England, United Kingdom",8867.493844177403,CAMB-7D97C,gb,EU
899,"England, United Kingdom",8867.493844177403,CAMB-78FD9,gb,EU
900,"England, United Kingdom",8867.493844177403,CAMB-796E2,gb,EU
901,"England, United Kingdom",8867.493844177403,NOTT-1106EC,gb,EU
902,"England, United Kingdom",8867.493844177403,NOTT-1108B9,gb,EU
903,"England, United Kingdom",8867.493844177403,SHEF-C095C,gb,EU
904,"England, United Kingdom",8867.493844177403,SHEF-C2213,gb,EU
905,"England, United Kingdom",8867.493844177403,SHEF-C393B,gb,EU
906,"England, United Kingdom",8867.493844177403,SHEF-C52C5,gb,EU
907,"England, United Kingdom",8867.493844177403,SHEF-C6C02,gb,EU
908,"England, United Kingdom",8867.493844177403,SHEF-C7FF9,gb,EU
909,"England, United Kingdom",8867.493844177403,CAMB-7C7A0,gb,EU
910,"England, United Kingdom",8867.493844177403,CAMB-7D29F,gb,EU
911,"England, United Kingdom",8867.493844177403,CAMB-7C7EC,gb,EU
912,"England, United Kingdom",8867.493844177403,CAMB-7D262,gb,EU
913,"England, United Kingdom",8867.493844177403,CAMB-7D156,gb,EU
914,"England, United Kingdom",8867.493844177403,CAMB-7C764,gb,EU
915,"England, United Kingdom",8867.493844177403,CAMB-7BCA2,gb,EU
916,"England, United Kingdom",8867.493844177403,CAMB-7DAA6,gb,EU
917,"England, United Kingdom",8867.493844177403,CAMB-7C4F4,gb,EU
918,"England, United Kingdom",8867.493844177403,CAMB-7DCEC,gb,EU
919,"England, United Kingdom",8867.493844177403,CAMB-7D3D8,gb,EU
920,"England, United Kingdom",8867.493844177403,CAMB-7DC82,gb,EU
921,"England, United Kingdom",8867.493844177403,SHEF-C9BB7,gb,EU
922,"England, United Kingdom",8867.493844177403,SHEF-CAE53,gb,EU
923,"England, United Kingdom",8867.493844177403,SHEF-CBB5B,gb,EU
924,"England, United Kingdom",8867.493844177403,SHEF-CD02D,gb,EU
925,"England, United Kingdom",8867.493844177403,SHEF-CEC19,gb,EU
926,"England, United Kingdom",8867.493844177403,SHEF-D0801,gb,EU
927,"England, United Kingdom",8867.493844177403,SHEF-D1E3B,gb,EU
928,ایران,5584.068913062528,KHGRC-1.1-IPI-8206,ir,AS
929,"England, United Kingdom",8867.493844177403,CAMB-8174E,gb,EU
930,"England, United Kingdom",8867.493844177403,CAMB-81474,gb,EU
931,"England, United Kingdom",8867.493844177403,CAMB-81553,gb,EU
932,"England, United Kingdom",8867.493844177403,CAMB-814FC,gb,EU
933,"England, United Kingdom",8867.493844177403,BRIS-123C20,gb,EU
934,"England, United Kingdom",8867.493844177403,BRIS-1239B0,gb,EU
935,"England, United Kingdom",8867.493844177403,BRIS-1233B2,gb,EU
936,"England, United Kingdom",8867.493844177403,BRIS-123A26,gb,EU
937,"England, United Kingdom",8867.493844177403,BRIS-1230D9,gb,EU
938,"England, United Kingdom",8867.493844177403,BRIS-1237B6,gb,EU
939,"England, United Kingdom",8867.493844177403,BRIS-12383B,gb,EU
940,"England, United Kingdom",8867.493844177403,CAMB-81289,gb,EU
941,"England, United Kingdom",8867.493844177403,CAMB-80B16,gb,EU
942,"England, United Kingdom",8867.493844177403,CAMB-80994,gb,EU
943,"England, United Kingdom",8867.493844177403,CAMB-7ED51,gb,EU
944,"England, United Kingdom",8867.493844177403,CAMB-7EF79,gb,EU
945,"England, United Kingdom",8867.493844177403,CAMB-8125C,gb,EU
946,"England, United Kingdom",8867.493844177403,CAMB-7F39A,gb,EU
947,"England, United Kingdom",8867.493844177403,CAMB-7EB1B,gb,EU
948,"England, United Kingdom",8867.493844177403,CAMB-7EF00,gb,EU
949,"England, United Kingdom",8867.493844177403,CAMB-7EB2A,gb,EU
950,"England, United Kingdom",8867.493844177403,CAMB-81711,gb,EU
951,"England, United Kingdom",8867.493844177403,CAMB-807A9,gb,EU
952,Brunei,2911.3706989551697,1,bn,AS
953,Singapore,3433.7261988786736,120,sg,AS
954,Singapore,3433.7261988786736,145,sg,AS
955,France,9084.674887057203,BRE-5310,fr,EU
956,France,9084.674887057203,BRE-5681,fr,EU
957,France,9084.674887057203,HDF-6466,fr,EU
958,"England, United Kingdom",8867.493844177403,CAMB-83ADA,gb,EU
959,"England, United Kingdom",8867.493844177403,CAMB-83AE9,gb,EU
960,"England, United Kingdom",8867.493844177403,CAMB-832E1,gb,EU
961,"England, United Kingdom",8867.493844177403,CAMB-833DF,gb,EU
962,"England, United Kingdom",8867.493844177403,CAMB-83366,gb,EU
963,"England, United Kingdom",8867.493844177403,CAMB-823EF,gb,EU
964,"England, United Kingdom",8867.493844177403,CAMB-831B7,gb,EU
965,"England, United Kingdom",8867.493844177403,CAMB-1AA3C2,gb,EU
966,"England, United Kingdom",8867.493844177403,CAMB-822B5,gb,EU
967,"England, United Kingdom",8867.493844177403,CAMB-841F2,gb,EU
968,"England, United Kingdom",8867.493844177403,CAMB-824CE,gb,EU
969,"England, United Kingdom",8867.493844177403,CAMB-83287,gb,EU
970,"England, United Kingdom",8867.493844177403,CAMB-82288,gb,EU
971,"England, United Kingdom",8867.493844177403,CAMB-837A6,gb,EU
972,"England, United Kingdom",8867.493844177403,BRIS-125C00,gb,EU
973,"England, United Kingdom",8867.493844177403,BRIS-125462,gb,EU
974,"England, United Kingdom",8867.493844177403,BRIS-125D3A,gb,EU
975,"England, United Kingdom",8867.493844177403,BRIS-125C3D,gb,EU
976,"England, United Kingdom",8867.493844177403,BRIS-125286,gb,EU
977,"England, United Kingdom",8867.493844177403,BRIS-124ADA,gb,EU
978,"England, United Kingdom",8867.493844177403,BRIS-125D2B,gb,EU
979,"England, United Kingdom",8867.493844177403,BRIS-125963,gb,EU
980,"England, United Kingdom",8867.493844177403,BRIS-124C2F,gb,EU
981,"England, United Kingdom",8867.493844177403,BRIS-125A33,gb,EU
982,"England, United Kingdom",8867.493844177403,BRIS-124946,gb,EU
983,"England, United Kingdom",8867.493844177403,BRIS-125857,gb,EU
984,"England, United Kingdom",8867.493844177403,BRIS-124E74,gb,EU
985,"England, United Kingdom",8867.493844177403,BRIS-124B5F,gb,EU
986,United States,11406.681274993123,CA-CZB-1106,us,NA
987,"England, United Kingdom",8867.493844177403,LOND-D406F,gb,EU
988,"England, United Kingdom",8867.493844177403,LOND-D42E1,gb,EU
989,"England, United Kingdom",8867.493844177403,LOND-D45E8,gb,EU
990,"England, United Kingdom",8867.493844177403,LOND-D49CE,gb,EU
991,"England, United Kingdom",8867.493844177403,LOND-D4FDB,gb,EU
992,"England, United Kingdom",8867.493844177403,LOND-D5383,gb,EU
993,"England, United Kingdom",8867.493844177403,LOND-D5BC7,gb,EU
994,"England, United Kingdom",8867.493844177403,LOND-D5F34,gb,EU
995,"England, United Kingdom",8867.493844177403,BIRM-5E364,gb,EU
996,"England, United Kingdom",8867.493844177403,CAMB-1AA447,gb,EU
997,"England, United Kingdom",8867.493844177403,CAMB-1ABE93,gb,EU
998,"England, United Kingdom",8867.493844177403,CAMB-1AC050,gb,EU
999,"England, United Kingdom",8867.493844177403,CAMB-1AC2D2,gb,EU
1000,"England, United Kingdom",8867.493844177403,CAMB-7FDBA,gb,EU
1001,"England, United Kingdom",8867.493844177403,CAMB-80E95,gb,EU
1002,India,3646.652871997778,GJ-GBRC35,in,AS
1003,Sverige,7623.643651679293,KI-CTMR-V300037768-8A,se,EU
1004,Canada,9129.4733398851,QC_AD8,ca,NA
1005,United States,11406.681274993123,IL-NM043,us,NA
1006,United States,11406.681274993123,IL-NM073,us,NA
1007,United States,11406.681274993123,IL-NM0108,us,NA
1008,United States,11406.681274993123,NY-NYUMC502,us,NA
1009,United States,11406.681274993123,NY-NYUMC527,us,NA
1010,United States,11406.681274993123,NY-NYUMC552,us,NA
1011,United States,11406.681274993123,NY-NYUMC577,us,NA
1012,United States,11406.681274993123,NY-NYUMC602,us,NA
1013,United States,11406.681274993123,NJ-NYUMC627,us,NA
1014,United States,11406.681274993123,NY-NYUMC652,us,NA
1015,Australia,6531.178473609907,QLDID940,au,OC
1016,Danmark,8045.341571755037,ALAB-SSI-1272,dk,EU
1017,Danmark,8045.341571755037,ALAB-SSI-705,dk,EU
1018,Danmark,8045.341571755037,ALAB-SSI-757,dk,EU
1019,Danmark,8045.341571755037,ALAB-SSI-805,dk,EU
1020,Danmark,8045.341571755037,ALAB-SSI-852,dk,EU
1021,Danmark,8045.341571755037,ALAB-SSI-904,dk,EU
1022,United States,11406.681274993123,SC_NHRC_01,us,NA
1023,United States,11406.681274993123,FL-BPHL-0079,us,NA
1024,United States,11406.681274993123,FL-BPHL-0079,us,NA
1025,United States,11406.681274993123,FL-BPHL-0079,us,NA
1026,United States,11406.681274993123,FL-BPHL-0105,us,NA
1027,Lëtzebuerg,8622.851048280945,LNS2156711,lu,EU
1028,United States,11406.681274993123,CA-SR0108,us,NA
1029,United States,11406.681274993123,LA-SR0274,us,NA
1030,United States,11406.681274993123,LA-SR0299,us,NA
1031,United States,11406.681274993123,CA-CZB-1131,us,NA
1032,Sverige,7623.643651679293,20-07571,se,EU
1033,Chile,19465.12583422653,Santiago_16,cl,SA
1034,Chile,19465.12583422653,Punta_Arenas_6,cl,SA
1035,Chile,19465.12583422653,Santiago_30,cl,SA
1036,Chile,19465.12583422653,Puerto_Montt_2,cl,SA
1037,Chile,19465.12583422653,Santiago_63,cl,SA
1038,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-289DA,gb,EU
1039,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-28B7A,gb,EU
1040,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-28D56,gb,EU
1041,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-28F23,gb,EU
1042,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2912C,gb,EU
1043,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-29326,gb,EU
1044,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2A185,gb,EU
1045,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2A370,gb,EU
1046,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2A56B,gb,EU
1047,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2A6FF,gb,EU
1048,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2A8F9,gb,EU
1049,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2AA8A,gb,EU
1050,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2AC57,gb,EU
1051,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2B421,gb,EU
1052,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2B5F1,gb,EU
1053,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2B782,gb,EU
1054,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2B782,gb,EU
1055,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2B95F,gb,EU
1056,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2BB1D,gb,EU
1057,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2BCED,gb,EU
1058,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2BE7E,gb,EU
1059,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2C60C,gb,EU
1060,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2C7AF,gb,EU
1061,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2CA00,gb,EU
1062,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2D234,gb,EU
1063,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2D410,gb,EU
1064,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2D674,gb,EU
1065,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2DEA9,gb,EU
1066,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2E109,gb,EU
1067,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2E2D9,gb,EU
1068,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2EAA4,gb,EU
1069,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2EC80,gb,EU
1070,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2EE11,gb,EU
1071,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2EFD2,gb,EU
1072,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2F171,gb,EU
1073,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2F311,gb,EU
1074,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-2F4E1,gb,EU
1075,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-3080F,gb,EU
1076,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-30A36,gb,EU
1077,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-30BD9,gb,EU
1078,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-30DC4,gb,EU
1079,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-30F64,gb,EU
1080,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-3114F,gb,EU
1081,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-31349,gb,EU
1082,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-31543,gb,EU
1083,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-31789,gb,EU
1084,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-31974,gb,EU
1085,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-31B41,gb,EU
1086,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-31D3C,gb,EU
1087,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-31F09,gb,EU
1088,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-3213F,gb,EU
1089,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-3232A,gb,EU
1090,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-32B9B,gb,EU
1091,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-32D4A,gb,EU
1092,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-32F17,gb,EU
1093,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-330B9,gb,EU
1094,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-33875,gb,EU
1095,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-33AD9,gb,EU
1096,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-33C88,gb,EU
1097,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-33E91,gb,EU
1098,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-34030,gb,EU
1099,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-341C4,gb,EU
1100,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-34373,gb,EU
1101,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-34504,gb,EU
1102,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-346B6,gb,EU
1103,"Cymru / Wales, United Kingdom",9014.840745538198,PHWC-34856,gb,EU
1104,ประเทศไทย,2221.3670613531704,Bangkok-0067,th,AS
1105,India,3646.652871997778,GJ-GBRC59,in,AS
1106,United States,11406.681274993123,MI-MDHHS-SC20260,us,NA
1107,United States,11406.681274993123,MI-MDHHS-SC20286,us,NA
1108,United States,11406.681274993123,MI-MDHHS-SC20312,us,NA
1109,België / Belgique / Belgien,8658.929809902107,ULG-0544,be,EU
1110,België / Belgique / Belgien,8658.929809902107,ULG-10165,be,EU
1111,United States,11406.681274993123,MI-MDHHS-SC20213,us,NA
1112,United States,11406.681274993123,MI-MDHHS-SC20239,us,NA
1113,République démocratique du Congo,10221.898849467807,3662,cd,AF
1114,ישראל,7380.77312985398,990430264,il,AS
1115,ישראל,7380.77312985398,701002752,il,AS
1116,ישראל,7380.77312985398,701002752,il,AS
1117,ישראל,7380.77312985398,701002314,il,AS
1118,ישראל,7380.77312985398,2115990,il,AS
1119,ישראל,7380.77312985398,2089866,il,AS
1120,ישראל,7380.77312985398,2047883,il,AS
1121,ישראל,7380.77312985398,2020087,il,AS
1122,ישראל,7380.77312985398,13077510,il,AS
1123,ישראל,7380.77312985398,130710643,il,AS
1124,España,10018.161376434806,VC-FISABIO-539,es,EU
1125,España,10018.161376434806,VC-FISABIO-579,es,EU
1126,India,3646.652871997778,GJ-GBRC76,in,AS
1127,India,3646.652871997778,TG-CCMB-J048,in,AS
1128,India,3646.652871997778,TN-CCMB-C1-12,in,AS
1129,Deutschland,8290.067440661527,HE-FFM4clin,de,EU
1130,Ελλάς,8111.17004106223,149_32357,gr,EU
1131,France,9084.674887057203,IDF-10036BG,fr,EU
1132,France,9084.674887057203,IDF-10072CG,fr,EU
1133,France,9084.674887057203,IDF-10017GS,fr,EU
1134,Colombia,16194.254191570311,VAC-GUR-0084,co,SA
1135,Colombia,16194.254191570311,RIS-GUV-92087,co,SA
1136,Colombia,16194.254191570311,VAC-GVI-93535,co,SA
1137,Colombia,16194.254191570311,CUN-GVI-98290,co,SA
1138,India,3646.652871997778,TG-CCMB-J235,in,AS
1139,United States,11406.681274993123,CA-CZB-1145,us,NA
1140,"England, United Kingdom",8867.493844177403,BIRM-5E9CC,gb,EU
1141,"England, United Kingdom",8867.493844177403,CAMB-1AC357,gb,EU
1142,"England, United Kingdom",8867.493844177403,CAMB-1AD1C5,gb,EU
1143,"England, United Kingdom",8867.493844177403,CAMB-1AD72D,gb,EU
1144,"England, United Kingdom",8867.493844177403,CAMB-1AD936,gb,EU
1145,"England, United Kingdom",8867.493844177403,CAMB-1AE391,gb,EU
1146,"England, United Kingdom",8867.493844177403,CAMB-1AED2A,gb,EU
1147,"England, United Kingdom",8867.493844177403,CAMB-1B004A,gb,EU
1148,"Scotland, United Kingdom",8715.221803674902,CVR1701,gb,EU
1149,"Scotland, United Kingdom",8715.221803674902,CVR2173,gb,EU
1150,"Scotland, United Kingdom",8715.221803674902,CVR2294,gb,EU
1151,"Scotland, United Kingdom",8715.221803674902,CVR2877,gb,EU
1152,"England, United Kingdom",8867.493844177403,NORW-E8709,gb,EU
1153,"England, United Kingdom",8867.493844177403,NORW-E8930,gb,EU
1154,"England, United Kingdom",8867.493844177403,NORW-E8AD3,gb,EU
1155,"England, United Kingdom",8867.493844177403,NORW-E8CEC,gb,EU
1156,"England, United Kingdom",8867.493844177403,NORW-E96B0,gb,EU
1157,"England, United Kingdom",8867.493844177403,NORW-E9B1B,gb,EU
1158,"England, United Kingdom",8867.493844177403,NORW-E9E9A,gb,EU
1159,"England, United Kingdom",8867.493844177403,NOTT-110C9F,gb,EU
1160,"England, United Kingdom",8867.493844177403,NOTT-110E4E,gb,EU
1161,"England, United Kingdom",8867.493844177403,OXON-AC446,gb,EU
1162,"England, United Kingdom",8867.493844177403,OXON-AC6D7,gb,EU
1163,"England, United Kingdom",8867.493844177403,OXON-AC9ED,gb,EU
1164,"England, United Kingdom",8867.493844177403,OXON-ACCC6,gb,EU
1165,"England, United Kingdom",8867.493844177403,OXON-ACFEB,gb,EU
1166,"England, United Kingdom",8867.493844177403,OXON-AD357,gb,EU
1167,"England, United Kingdom",8867.493844177403,OXON-AD894,gb,EU
1168,"England, United Kingdom",8867.493844177403,OXON-ADC7A,gb,EU
1169,"England, United Kingdom",8867.493844177403,OXON-ADF9F,gb,EU
1170,"England, United Kingdom",8867.493844177403,OXON-AE259,gb,EU
1171,"England, United Kingdom",8867.493844177403,OXON-AE550,gb,EU
1172,"England, United Kingdom",8867.493844177403,OXON-AE848,gb,EU
1173,"England, United Kingdom",8867.493844177403,OXON-AEA8E,gb,EU
1174,"England, United Kingdom",8867.493844177403,OXON-AEC97,gb,EU
1175,"England, United Kingdom",8867.493844177403,OXON-AEFBC,gb,EU
1176,"England, United Kingdom",8867.493844177403,SHEF-C0A59,gb,EU
1177,"England, United Kingdom",8867.493844177403,SHEF-C5984,gb,EU
1178,"England, United Kingdom",8867.493844177403,SHEF-CA8A0,gb,EU
1179,"England, United Kingdom",8867.493844177403,SHEF-D02E5,gb,EU
1180,,0.0,NIRE-FAE2D,tr,AS
1181,,0.0,NIRE-FB220,tr,AS
1182,,0.0,NIRE-FB77C,tr,AS
1183,"England, United Kingdom",8867.493844177403,NORW-E7078,gb,EU
1184,"England, United Kingdom",8867.493844177403,NORW-E7351,gb,EU
1185,"England, United Kingdom",8867.493844177403,NORW-E75A6,gb,EU
1186,"England, United Kingdom",8867.493844177403,NORW-E7852,gb,EU
1187,"England, United Kingdom",8867.493844177403,NORW-E8077,gb,EU
1188,"England, United Kingdom",8867.493844177403,NORW-E8226,gb,EU
1189,"England, United Kingdom",8867.493844177403,NORW-E8420,gb,EU
1190,"Scotland, United Kingdom",8715.221803674902,CVR2983,gb,EU
1191,"Scotland, United Kingdom",8715.221803674902,CVR3171,gb,EU
1192,"Scotland, United Kingdom",8715.221803674902,CVR3207,gb,EU
1193,"Scotland, United Kingdom",8715.221803674902,CVR3243,gb,EU
1194,"Scotland, United Kingdom",8715.221803674902,EDB4155,gb,EU
1195,"Scotland, United Kingdom",8715.221803674902,EDB4368,gb,EU
1196,"Scotland, United Kingdom",8715.221803674902,EDB4710,gb,EU
1197,"England, United Kingdom",8867.493844177403,LIVE-9A5C0,gb,EU
1198,"England, United Kingdom",8867.493844177403,LIVE-9A5C0,gb,EU
1199,"England, United Kingdom",8867.493844177403,LIVE-9A9A6,gb,EU
1200,"England, United Kingdom",8867.493844177403,LIVE-9AF4A,gb,EU
1201,"England, United Kingdom",8867.493844177403,LIVE-9B28C,gb,EU
1202,"England, United Kingdom",8867.493844177403,LIVE-9B4B3,gb,EU
1203,"武汉市, 一元街道, 江岸区, 湖北省, 430021, 中国",0.0,WHUH001,cn,AS
1204,"England, United Kingdom",8867.493844177403,LIVE-9C009,gb,EU
1205,"England, United Kingdom",8867.493844177403,LIVE-9C2C7,gb,EU
1206,"England, United Kingdom",8867.493844177403,LIVE-9C555,gb,EU
1207,"England, United Kingdom",8867.493844177403,LIVE-9C79B,gb,EU
1208,"England, United Kingdom",8867.493844177403,LIVE-9D105,gb,EU
1209,"England, United Kingdom",8867.493844177403,LOND-D3B05,gb,EU
1210,"England, United Kingdom",8867.493844177403,LOND-D3D96,gb,EU
1211,"England, United Kingdom",8867.493844177403,LOND-D4CD4,gb,EU
1212,"England, United Kingdom",8867.493844177403,LOND-D55C9,gb,EU
1213,"England, United Kingdom",8867.493844177403,LOND-D580C,gb,EU
1214,United States,11406.681274993123,UT-01312,us,NA
1215,United States,11406.681274993123,UT-01602,us,NA
1216,United States,11406.681274993123,WA-S691,us,NA
1217,United States,11406.681274993123,WA-S716,us,NA
1218,United States,11406.681274993123,WA-S741,us,NA
1219,United States,11406.681274993123,WA-S767,us,NA
1220,United States,11406.681274993123,WA-S793,us,NA
1221,United States,11406.681274993123,WA-S818,us,NA
1222,United States,11406.681274993123,NY-PV09325,us,NA
1223,United States,11406.681274993123,NY-PV09351,us,NA
1224,United States,11406.681274993123,NY-PV09381,us,NA
1225,United States,11406.681274993123,NY-PV09409,us,NA
1226,United States,11406.681274993123,NY-PV09437,us,NA
1227,United States,11406.681274993123,NY-PV09466,us,NA
1228,United States,11406.681274993123,NY-PV09492,us,NA
1229,الأردن,7213.723649921504,SR-0338,jo,AS
1230,Australia,6531.178473609907,VIC770,au,OC
1231,Россия,3960.8437892639636,StPetersburg-RII7488S,ru,EU
1232,Россия,3960.8437892639636,StPetersburg-RII8388S,ru,EU
1233,Canada,9129.4733398851,Qc-L00240587,ca,NA
1234,India,3646.652871997778,TG-CCMB-J375,in,AS
1235,United States,11406.681274993123,NJ-NYUMC682,us,NA
1236,United States,11406.681274993123,CA-CZB-1206,us,NA
1237,United States,11406.681274993123,CA-CZB-1231,us,NA
1238,لبنان,7198.916167755065,S10_768,lb,AS
1239,United States,11406.681274993123,UT-03486,us,NA
1240,United States,11406.681274993123,MI-MDHHS-SC20364,us,NA
1241,United States,11406.681274993123,MI-MDHHS-SC20389,us,NA
1242,United States,11406.681274993123,MI-MDHHS-SC20346,us,NA
1243,Canada,9129.4733398851,QC-AL7,ca,NA
1244,United States,11406.681274993123,WI-UW-367,us,NA
1245,Polska,7697.002487782772,Pom2,pl,EU
1246,United States,11406.681274993123,MN-MDH-310,us,NA
1247,Jamaica,14448.576182011266,JM-CDC-6365,jm,NA
1248,Sverige,7623.643651679293,20-07860,se,EU
1249,United States,11406.681274993123,FL-BPHL-0112,us,NA
1250,United States,11406.681274993123,FL-BPHL-0137,us,NA
1251,Australia,6531.178473609907,SAP058,au,OC
1252,Australia,6531.178473609907,SAP087,au,OC
1253,Australia,6531.178473609907,SAP153,au,OC
1254,België / Belgique / Belgien,8658.929809902107,UGent-61,be,EU
1255,Uganda,9163.235204847882,UG015,ug,AF
1256,United States,11406.681274993123,LA-EVTL061,us,NA
1257,United States,11406.681274993123,LA-EVTL086,us,NA
1258,United States,11406.681274993123,LA-EVTL111,us,NA
1259,United States,11406.681274993123,LA-EVTL136,us,NA
1260,"四川省, 中国",1129.5162846484234,SC-MY-056,cn,AS
1261,"四川省, 中国",1129.5162846484234,SC-PHCC1-026,cn,AS
1262,"四川省, 中国",1129.5162846484234,SC-PHCC2-052,cn,AS
1263,"四川省, 中国",1129.5162846484234,SC-YB-085,cn,AS
1264,United States,11406.681274993123,NY-NYUMC708,us,NA
1265,United States,11406.681274993123,NY-NYUMC708,us,NA
1266,United States,11406.681274993123,NY-NYUMC733,us,NA
1267,United States,11406.681274993123,NY-NYUMC759,us,NA
