,geoLocation,relativeDistance,AscensionNum,countryCode,continentCode
4334,United States,11406.681274993123,TX-HMH-5006,us,NA
4335,United States,11406.681274993123,TX-HMH-5038,us,NA
4336,United States,11406.681274993123,TX-HMH-5071,us,NA
4337,United States,11406.681274993123,TX-HMH-5105,us,NA
4338,United States,11406.681274993123,TX-HMH-5142,us,NA
4339,United States,11406.681274993123,TX-HMH-5179,us,NA
4340,United States,11406.681274993123,TX-HMH-5219,us,NA
4341,United States,11406.681274993123,TX-HMH-5251,us,NA
4342,United States,11406.681274993123,TX-HMH-5284,us,NA
4343,United States,11406.681274993123,TX-HMH-532,us,NA
4344,United States,11406.681274993123,TX-HMH-5348,us,NA
4345,United States,11406.681274993123,TX-HMH-5376,us,NA
4346,United States,11406.681274993123,TX-HMH-5408,us,NA
4347,United States,11406.681274993123,TX-HMH-5441,us,NA
4348,United States,11406.681274993123,TX-HMH-5478,us,NA
4349,United States,11406.681274993123,TX-HMH-5504,us,NA
4350,United States,11406.681274993123,TX-HMH-5546,us,NA
4351,United States,11406.681274993123,TX-HMH-5581,us,NA
4352,United States,11406.681274993123,TX-HMH-5612,us,NA
4353,United States,11406.681274993123,TX-HMH-5642,us,NA
4354,United States,11406.681274993123,TX-HMH-5673,us,NA
4355,Australia,6531.178473609907,NSW897,au,OC
4356,Australia,6531.178473609907,NSW922,au,OC
4357,Australia,6531.178473609907,NSW956,au,OC
4358,United States,11406.681274993123,TX-HMH-1986,us,NA
4359,United States,11406.681274993123,TX-HMH-2038,us,NA
4360,United States,11406.681274993123,TX-HMH-2073,us,NA
4361,United States,11406.681274993123,TX-HMH-2115,us,NA
4362,United States,11406.681274993123,TX-HMH-2162,us,NA
4363,United States,11406.681274993123,TX-HMH-2201,us,NA
4364,United States,11406.681274993123,TX-HMH-2249,us,NA
4365,United States,11406.681274993123,TX-HMH-2291,us,NA
4366,United States,11406.681274993123,TX-HMH-2339,us,NA
4367,United States,11406.681274993123,TX-HMH-2385,us,NA
4368,United States,11406.681274993123,TX-HMH-2422,us,NA
4369,United States,11406.681274993123,TX-HMH-2471,us,NA
4370,United States,11406.681274993123,TX-HMH-2517,us,NA
4371,United States,11406.681274993123,TX-HMH-2549,us,NA
4372,United States,11406.681274993123,TX-HMH-2580,us,NA
4373,United States,11406.681274993123,TX-HMH-2614,us,NA
4374,United States,11406.681274993123,TX-HMH-2655,us,NA
4375,United States,11406.681274993123,TX-HMH-2689,us,NA
4376,United States,11406.681274993123,TX-HMH-2720,us,NA
4377,United States,11406.681274993123,TX-HMH-2752,us,NA
4378,United States,11406.681274993123,TX-HMH-2788,us,NA
4379,United States,11406.681274993123,TX-HMH-7682,us,NA
4380,United States,11406.681274993123,TX-HMH-7736,us,NA
4381,United States,11406.681274993123,TX-HMH-7780,us,NA
4382,United States,11406.681274993123,TX-HMH-7839,us,NA
4383,United States,11406.681274993123,TX-HMH-7887,us,NA
4384,United States,11406.681274993123,TX-HMH-7920,us,NA
4385,United States,11406.681274993123,TX-HMH-7950,us,NA
4386,United States,11406.681274993123,TX-HMH-7977,us,NA
4387,United States,11406.681274993123,TX-HMH-8005,us,NA
4388,United States,11406.681274993123,TX-HMH-8038,us,NA
4389,United States,11406.681274993123,TX-HMH-8068,us,NA
4390,United States,11406.681274993123,TX-HMH-835,us,NA
4391,United States,11406.681274993123,TX-HMH-866,us,NA
4392,United States,11406.681274993123,TX-HMH-896,us,NA
4393,United States,11406.681274993123,TX-HMH-959,us,NA
4394,United States,11406.681274993123,TX-HMH-6384,us,NA
4395,United States,11406.681274993123,TX-HMH-6414,us,NA
4396,United States,11406.681274993123,TX-HMH-6455,us,NA
4397,United States,11406.681274993123,TX-HMH-6489,us,NA
4398,United States,11406.681274993123,TX-HMH-6525,us,NA
4399,United States,11406.681274993123,TX-HMH-6558,us,NA
4400,United States,11406.681274993123,TX-HMH-6590,us,NA
4401,United States,11406.681274993123,TX-HMH-6632,us,NA
4402,United States,11406.681274993123,TX-HMH-6667,us,NA
4403,United States,11406.681274993123,TX-HMH-6704,us,NA
4404,United States,11406.681274993123,TX-HMH-6741,us,NA
4405,United States,11406.681274993123,TX-HMH-6770,us,NA
4406,United States,11406.681274993123,TX-HMH-6808,us,NA
4407,United States,11406.681274993123,TX-HMH-6844,us,NA
4408,United States,11406.681274993123,TX-HMH-6872,us,NA
4409,United States,11406.681274993123,TX-HMH-6899,us,NA
4410,United States,11406.681274993123,TX-HMH-6927,us,NA
4411,United States,11406.681274993123,TX-HMH-6955,us,NA
4412,United States,11406.681274993123,TX-HMH-6984,us,NA
4413,United States,11406.681274993123,TX-HMH-7014,us,NA
4414,United States,11406.681274993123,TX-HMH-7042,us,NA
4415,United States,11406.681274993123,TX-HMH-7074,us,NA
4416,United States,11406.681274993123,TX-HMH-7106,us,NA
4417,United States,11406.681274993123,TX-HMH-7133,us,NA
4418,United States,11406.681274993123,TX-HMH-7162,us,NA
4419,United States,11406.681274993123,TX-HMH-7187,us,NA
4420,United States,11406.681274993123,TX-HMH-7219,us,NA
4421,United States,11406.681274993123,TX-HMH-7262,us,NA
4422,United States,11406.681274993123,TX-HMH-7301,us,NA
4423,United States,11406.681274993123,TX-HMH-7336,us,NA
4424,United States,11406.681274993123,TX-HMH-7363,us,NA
4425,United States,11406.681274993123,TX-HMH-7395,us,NA
4426,United States,11406.681274993123,TX-HMH-7426,us,NA
4427,United States,11406.681274993123,TX-HMH-7465,us,NA
4428,United States,11406.681274993123,TX-HMH-7507,us,NA
4429,United States,11406.681274993123,TX-HMH-7539,us,NA
4430,United States,11406.681274993123,TX-HMH-7567,us,NA
4431,United States,11406.681274993123,TX-HMH-7601,us,NA
4432,United States,11406.681274993123,TX-HMH-7642,us,NA
4433,United States,11406.681274993123,TX-HMH-7678,us,NA
4434,United States,11406.681274993123,TX-HMH-5709,us,NA
4435,United States,11406.681274993123,TX-HMH-5743,us,NA
4436,United States,11406.681274993123,TX-HMH-5778,us,NA
4437,United States,11406.681274993123,TX-HMH-5811,us,NA
4438,United States,11406.681274993123,TX-HMH-5845,us,NA
4439,United States,11406.681274993123,TX-HMH-5880,us,NA
4440,United States,11406.681274993123,TX-HMH-5918,us,NA
4441,United States,11406.681274993123,TX-HMH-5970,us,NA
4442,United States,11406.681274993123,TX-HMH-6001,us,NA
4443,United States,11406.681274993123,TX-HMH-6037,us,NA
4444,United States,11406.681274993123,TX-HMH-6066,us,NA
4445,United States,11406.681274993123,TX-HMH-6095,us,NA
4446,United States,11406.681274993123,TX-HMH-6125,us,NA
4447,United States,11406.681274993123,TX-HMH-6163,us,NA
4448,United States,11406.681274993123,TX-HMH-6201,us,NA
4449,United States,11406.681274993123,TX-HMH-6238,us,NA
4450,United States,11406.681274993123,TX-HMH-6275,us,NA
4451,United States,11406.681274993123,TX-HMH-6312,us,NA
4452,United States,11406.681274993123,TX-HMH-6350,us,NA
4453,Gibraltar,10286.404258486882,203160593,gi,EU
4454,Nederland,8482.642646220407,FR-RIVM-10084,nl,EU
4455,Nederland,8482.642646220407,NB-RIVM-10053,nl,EU
4456,Nederland,8482.642646220407,NH-RIVM-10141,nl,EU
4457,Nederland,8482.642646220407,UT-RIVM-10125,nl,EU
4458,Nederland,8482.642646220407,ZH-RIVM-10063,nl,EU
4459,India,3646.652871997778,HR-IMT-BZ16,in,AS
4460,United States,11406.681274993123,WI-GMF-10571,us,NA
4461,United States,11406.681274993123,WI-GMF-11890,us,NA
4462,United States,11406.681274993123,WI-GMF-13831,us,NA
4463,United States,11406.681274993123,WI-GMF-14621,us,NA
4464,United States,11406.681274993123,MN-GMF-15765,us,NA
4465,United States,11406.681274993123,IA-GMF-17036,us,NA
4466,United States,11406.681274993123,WI-GMF-18456,us,NA
4467,United States,11406.681274993123,WI-GMF-18791,us,NA
4468,United States,11406.681274993123,WI-GMF-19466,us,NA
4469,United States,11406.681274993123,WI-GMF-19668,us,NA
4470,United States,11406.681274993123,WI-GMF-20273,us,NA
4471,Perú,17202.74698919419,UN-INS-060,pe,SA
4472,Perú,17202.74698919419,UN-INS-089,pe,SA
4473,Perú,17202.74698919419,UN-INS-019,pe,SA
4474,Perú,17202.74698919419,UN-INS-044,pe,SA
4475,"NEWZEALAND(직구 전시장), 율하3로91번길, 장유3동, 김해시, 경상남도, 621-300, 대한민국",1446.269034190067,20CV0079,kr,AS
4476,"NEWZEALAND(직구 전시장), 율하3로91번길, 장유3동, 김해시, 경상남도, 621-300, 대한민국",1446.269034190067,20CV0124,kr,AS
4477,"NEWZEALAND(직구 전시장), 율하3로91번길, 장유3동, 김해시, 경상남도, 621-300, 대한민국",1446.269034190067,20CV0162,kr,AS
4478,"NEWZEALAND(직구 전시장), 율하3로91번길, 장유3동, 김해시, 경상남도, 621-300, 대한민국",1446.269034190067,20CV0194,kr,AS
4479,"NEWZEALAND(직구 전시장), 율하3로91번길, 장유3동, 김해시, 경상남도, 621-300, 대한민국",1446.269034190067,20CV3886,kr,AS
4480,"NEWZEALAND(직구 전시장), 율하3로91번길, 장유3동, 김해시, 경상남도, 621-300, 대한민국",1446.269034190067,20CV0202,kr,AS
4481,"NEWZEALAND(직구 전시장), 율하3로91번길, 장유3동, 김해시, 경상남도, 621-300, 대한민국",1446.269034190067,20VR3792,kr,AS
4482,Schweiz/Suisse/Svizzera/Svizra,8673.163560992874,GE-SNRCI-2825,ch,EU
4483,Schweiz/Suisse/Svizzera/Svizra,8673.163560992874,GE-SNRCI-7072,ch,EU
4484,Schweiz/Suisse/Svizzera/Svizra,8673.163560992874,GE-SNRCI-7927,ch,EU
4485,Schweiz/Suisse/Svizzera/Svizra,8673.163560992874,GE-SNRCI-9034,ch,EU
4486,United States,11406.681274993123,CA-CZB-3297,us,NA
4487,United States,11406.681274993123,CA-CZB-3282,us,NA
4488,United States,11406.681274993123,CA-CZB-3354,us,NA
4489,United States,11406.681274993123,CA-CZB-3622,us,NA
4490,United States,11406.681274993123,CA-CZB-3627,us,NA
4491,United States,11406.681274993123,CA-CZB-3765,us,NA
4492,United States,11406.681274993123,CA-CZB-3816,us,NA
4493,United States,11406.681274993123,CA-CZB-3749,us,NA
4494,United States,11406.681274993123,CA-CZB-3750,us,NA
4495,United States,11406.681274993123,CA-CZB-3689,us,NA
4496,United States,11406.681274993123,CA-CZB-3935,us,NA
4497,United States,11406.681274993123,CA-CZB-3912,us,NA
4498,United States,11406.681274993123,CA-CZB-3947,us,NA
4499,United States,11406.681274993123,CA-CZB-4100,us,NA
4500,United States,11406.681274993123,CA-CZB-4093,us,NA
4501,United States,11406.681274993123,CA-CZB-4090,us,NA
4502,United States,11406.681274993123,CA-CZB-4071,us,NA
4503,Canada,9129.4733398851,ON-PHL-20-00011,ca,NA
4504,Canada,9129.4733398851,ON-PHL-20-00040,ca,NA
4505,Canada,9129.4733398851,ON-PHL-20-00069,ca,NA
4506,Canada,9129.4733398851,ON-PHL-20-00234,ca,NA
4507,Canada,9129.4733398851,ON-PHL-20-01172,ca,NA
4508,Canada,9129.4733398851,ON-PHL-20-01197,ca,NA
4509,Canada,9129.4733398851,ON-PHL-20-01222,ca,NA
4510,Canada,9129.4733398851,ON-PHL-20-01247,ca,NA
4511,Canada,9129.4733398851,ON-PHL-20-01290,ca,NA
4512,Canada,9129.4733398851,ON-PHL-20-01316,ca,NA
4513,پاکستان,4100.480885008031,UN-UVAS-Lahore-III,pk,AS
4514,Singapore,3433.7261988786736,964,sg,AS
4515,Singapore,3433.7261988786736,990,sg,AS
4516,Norge,7852.46927016017,2956,no,EU
4517,Norge,7852.46927016017,3014,no,EU
4518,Norge,7852.46927016017,2972,no,EU
4519,Norge,7852.46927016017,3080,no,EU
4520,Norge,7852.46927016017,3125,no,EU
4521,Norge,7852.46927016017,3171,no,EU
4522,United States,11406.681274993123,FL-BPHL-1417,us,NA
4523,United States,11406.681274993123,FL-BPHL-1442,us,NA
4524,United States,11406.681274993123,FL-BPHL-1467,us,NA
4525,"England, United Kingdom",8867.493844177403,MILK-9AB6FD,gb,EU
4526,"England, United Kingdom",8867.493844177403,NOTT-1134C1,gb,EU
4527,"England, United Kingdom",8867.493844177403,NORW-EE68E,gb,EU
4528,"England, United Kingdom",8867.493844177403,CAMC-9B22FF,gb,EU
4529,"England, United Kingdom",8867.493844177403,MILK-9A8906,gb,EU
4530,"England, United Kingdom",8867.493844177403,MILK-9AB745,gb,EU
4531,"England, United Kingdom",8867.493844177403,NORW-EFA27,gb,EU
4532,"England, United Kingdom",8867.493844177403,NOTT-1134A3,gb,EU
4533,"England, United Kingdom",8867.493844177403,QEUH-996428,gb,EU
4534,"England, United Kingdom",8867.493844177403,QEUH-9B8BA3,gb,EU
4535,"England, United Kingdom",8867.493844177403,QEUH-9B89E5,gb,EU
4536,"England, United Kingdom",8867.493844177403,QEUH-9B852D,gb,EU
4537,"England, United Kingdom",8867.493844177403,QEUH-9B8AC4,gb,EU
4538,"England, United Kingdom",8867.493844177403,QEUH-9B8666,gb,EU
4539,"England, United Kingdom",8867.493844177403,QEUH-9B9B57,gb,EU
4540,"England, United Kingdom",8867.493844177403,QEUH-9B897C,gb,EU
4541,"England, United Kingdom",8867.493844177403,QEUH-9B9E7C,gb,EU
4542,"England, United Kingdom",8867.493844177403,QEUH-9B847B,gb,EU
4543,"England, United Kingdom",8867.493844177403,QEUH-9B92AD,gb,EU
4544,"England, United Kingdom",8867.493844177403,MILK-99CE06,gb,EU
4545,"England, United Kingdom",8867.493844177403,MILK-99CE24,gb,EU
4546,"England, United Kingdom",8867.493844177403,MILK-99D0E1,gb,EU
4547,"England, United Kingdom",8867.493844177403,MILK-99CBE1,gb,EU
4548,"England, United Kingdom",8867.493844177403,MILK-99CBF0,gb,EU
4549,"England, United Kingdom",8867.493844177403,MILK-99D6EF,gb,EU
4550,"England, United Kingdom",8867.493844177403,MILK-9A6698,gb,EU
4551,"England, United Kingdom",8867.493844177403,MILK-9A8BD3,gb,EU
4552,"England, United Kingdom",8867.493844177403,MILK-9A5426,gb,EU
4553,"Cymru / Wales, United Kingdom",9014.840745538198,MILK-9A5532,gb,EU
4554,"England, United Kingdom",8867.493844177403,MILK-9A8D37,gb,EU
4555,"England, United Kingdom",8867.493844177403,MILK-9A66B6,gb,EU
4556,"England, United Kingdom",8867.493844177403,MILK-9A8362,gb,EU
4557,"England, United Kingdom",8867.493844177403,MILK-9A5462,gb,EU
4558,"England, United Kingdom",8867.493844177403,MILK-9A857B,gb,EU
4559,"Cymru / Wales, United Kingdom",9014.840745538198,MILK-9A6B3F,gb,EU
4560,"England, United Kingdom",8867.493844177403,MILK-9A8C0D,gb,EU
4561,"England, United Kingdom",8867.493844177403,MILK-9A6B8A,gb,EU
4562,"England, United Kingdom",8867.493844177403,MILK-99A284,gb,EU
4563,"England, United Kingdom",8867.493844177403,MILK-999D66,gb,EU
4564,"England, United Kingdom",8867.493844177403,MILK-999E54,gb,EU
4565,"England, United Kingdom",8867.493844177403,MILK-99A318,gb,EU
4566,"England, United Kingdom",8867.493844177403,MILK-99A9BC,gb,EU
4567,"England, United Kingdom",8867.493844177403,MILK-99A460,gb,EU
4568,"England, United Kingdom",8867.493844177403,MILK-999D75,gb,EU
4569,"England, United Kingdom",8867.493844177403,MILK-9773B7,gb,EU
4570,"England, United Kingdom",8867.493844177403,MILK-977627,gb,EU
4571,"England, United Kingdom",8867.493844177403,MILK-977399,gb,EU
4572,"England, United Kingdom",8867.493844177403,MILK-978732,gb,EU
4573,"England, United Kingdom",8867.493844177403,MILK-99C413,gb,EU
4574,"England, United Kingdom",8867.493844177403,MILK-99DB3B,gb,EU
4575,"England, United Kingdom",8867.493844177403,MILK-99DB2C,gb,EU
4576,"England, United Kingdom",8867.493844177403,MILK-99DFF3,gb,EU
4577,"Cymru / Wales, United Kingdom",9014.840745538198,MILK-99C4AA,gb,EU
4578,"England, United Kingdom",8867.493844177403,MILK-99C71A,gb,EU
4579,"England, United Kingdom",8867.493844177403,MILK-99DD08,gb,EU
4580,"England, United Kingdom",8867.493844177403,MILK-99D1FD,gb,EU
4581,"England, United Kingdom",8867.493844177403,MILK-99C905,gb,EU
4582,"England, United Kingdom",8867.493844177403,MILK-99C57A,gb,EU
4583,"England, United Kingdom",8867.493844177403,MILK-99C6C2,gb,EU
4584,"England, United Kingdom",8867.493844177403,MILK-9AA0A5,gb,EU
4585,"England, United Kingdom",8867.493844177403,MILK-9A98DB,gb,EU
4586,"England, United Kingdom",8867.493844177403,MILK-9AA588,gb,EU
4587,"England, United Kingdom",8867.493844177403,MILK-9AA579,gb,EU
4588,"Cymru / Wales, United Kingdom",9014.840745538198,MILK-9AA61C,gb,EU
4589,"England, United Kingdom",8867.493844177403,MILK-9A9F5E,gb,EU
4590,"England, United Kingdom",8867.493844177403,MILK-9AA45E,gb,EU
4591,"England, United Kingdom",8867.493844177403,MILK-9AA60D,gb,EU
4592,"England, United Kingdom",8867.493844177403,MILK-9AAF3F,gb,EU
4593,"England, United Kingdom",8867.493844177403,MILK-9A920A,gb,EU
4594,"England, United Kingdom",8867.493844177403,MILK-9AB01D,gb,EU
4595,"England, United Kingdom",8867.493844177403,MILK-9A9CC0,gb,EU
4596,"England, United Kingdom",8867.493844177403,MILK-9A9AB7,gb,EU
4597,"England, United Kingdom",8867.493844177403,MILK-9A905B,gb,EU
4598,"England, United Kingdom",8867.493844177403,MILK-9A9C2A,gb,EU
4599,"England, United Kingdom",8867.493844177403,MILK-9AB129,gb,EU
4600,"England, United Kingdom",8867.493844177403,MILK-9A91D0,gb,EU
4601,"England, United Kingdom",8867.493844177403,MILK-9AB29F,gb,EU
4602,"England, United Kingdom",8867.493844177403,MILK-9A9352,gb,EU
4603,"England, United Kingdom",8867.493844177403,ALDP-9522E2,gb,EU
4604,"England, United Kingdom",8867.493844177403,ALDP-951F64,gb,EU
4605,"England, United Kingdom",8867.493844177403,ALDP-951FBF,gb,EU
4606,"England, United Kingdom",8867.493844177403,ALDP-9101A7,gb,EU
4607,"England, United Kingdom",8867.493844177403,ALDP-932813,gb,EU
4608,"England, United Kingdom",8867.493844177403,ALDP-938BF6,gb,EU
4609,"England, United Kingdom",8867.493844177403,ALDP-90E607,gb,EU
4610,"England, United Kingdom",8867.493844177403,ALDP-917A5A,gb,EU
4611,"England, United Kingdom",8867.493844177403,ALDP-92B0E8,gb,EU
4612,"England, United Kingdom",8867.493844177403,ALDP-8FD38D,gb,EU
4613,"England, United Kingdom",8867.493844177403,ALDP-936FFC,gb,EU
4614,"England, United Kingdom",8867.493844177403,MILK-9959B1,gb,EU
4615,"England, United Kingdom",8867.493844177403,MILK-99434B,gb,EU
4616,"Cymru / Wales, United Kingdom",9014.840745538198,MILK-995C03,gb,EU
4617,"England, United Kingdom",8867.493844177403,MILK-994080,gb,EU
4618,"England, United Kingdom",8867.493844177403,MILK-993ED2,gb,EU
4619,"England, United Kingdom",8867.493844177403,MILK-995641,gb,EU
4620,"England, United Kingdom",8867.493844177403,MILK-994378,gb,EU
4621,"England, United Kingdom",8867.493844177403,MILK-6A51D7,gb,EU
4622,"Cymru / Wales, United Kingdom",9014.840745538198,MILK-6AA406,gb,EU
4623,"England, United Kingdom",8867.493844177403,MILK-6A383E,gb,EU
4624,"England, United Kingdom",8867.493844177403,ALDP-688019,gb,EU
4625,"England, United Kingdom",8867.493844177403,CAMC-9911DB,gb,EU
4626,"England, United Kingdom",8867.493844177403,CAMC-99128D,gb,EU
4627,"England, United Kingdom",8867.493844177403,CAMC-990840,gb,EU
4628,"England, United Kingdom",8867.493844177403,MILK-993661,gb,EU
4629,"England, United Kingdom",8867.493844177403,CAMC-991618,gb,EU
4630,"England, United Kingdom",8867.493844177403,MILK-992E00,gb,EU
4631,"Cymru / Wales, United Kingdom",9014.840745538198,MILK-992CCA,gb,EU
4632,"England, United Kingdom",8867.493844177403,MILK-9927F6,gb,EU
4633,"Cymru / Wales, United Kingdom",9014.840745538198,MILK-992E79,gb,EU
4634,"England, United Kingdom",8867.493844177403,MILK-993546,gb,EU
4635,"England, United Kingdom",8867.493844177403,MILK-993494,gb,EU
4636,"England, United Kingdom",8867.493844177403,MILK-992899,gb,EU
4637,"England, United Kingdom",8867.493844177403,MILK-992CBB,gb,EU
4638,"England, United Kingdom",8867.493844177403,CAMC-9914E1,gb,EU
4639,"Cymru / Wales, United Kingdom",9014.840745538198,MILK-99476D,gb,EU
4640,"England, United Kingdom",8867.493844177403,MILK-99534A,gb,EU
4641,"England, United Kingdom",8867.493844177403,MILK-99485B,gb,EU
4642,"England, United Kingdom",8867.493844177403,MILK-993CE7,gb,EU
4643,"England, United Kingdom",8867.493844177403,MILK-993B08,gb,EU
4644,"England, United Kingdom",8867.493844177403,MILK-993A0B,gb,EU
4645,"England, United Kingdom",8867.493844177403,MILK-994633,gb,EU
4646,"England, United Kingdom",8867.493844177403,MILK-994D89,gb,EU
4647,"England, United Kingdom",8867.493844177403,MILK-99532C,gb,EU
4648,"England, United Kingdom",8867.493844177403,MILK-994C9B,gb,EU
4649,"England, United Kingdom",8867.493844177403,MILK-974F10,gb,EU
4650,"England, United Kingdom",8867.493844177403,MILK-9758AB,gb,EU
4651,"England, United Kingdom",8867.493844177403,MILK-974C91,gb,EU
4652,"England, United Kingdom",8867.493844177403,ALDP-982D9D,gb,EU
4653,"England, United Kingdom",8867.493844177403,MILK-975665,gb,EU
4654,"England, United Kingdom",8867.493844177403,MILK-975498,gb,EU
4655,"England, United Kingdom",8867.493844177403,MILK-974F7A,gb,EU
4656,"England, United Kingdom",8867.493844177403,MILK-9751EC,gb,EU
4657,"England, United Kingdom",8867.493844177403,ALDP-9828D8,gb,EU
4658,"England, United Kingdom",8867.493844177403,MILK-974F2F,gb,EU
4659,"England, United Kingdom",8867.493844177403,MILK-9757CC,gb,EU
4660,"England, United Kingdom",8867.493844177403,MILK-976761,gb,EU
4661,"Cymru / Wales, United Kingdom",9014.840745538198,MILK-975CFA,gb,EU
4662,"England, United Kingdom",8867.493844177403,MILK-975E12,gb,EU
4663,"England, United Kingdom",8867.493844177403,MILK-93C9BC,gb,EU
4664,"England, United Kingdom",8867.493844177403,ALDP-935959,gb,EU
4665,"England, United Kingdom",8867.493844177403,ALDP-923E9B,gb,EU
4666,"England, United Kingdom",8867.493844177403,ALDP-91D22F,gb,EU
4667,"England, United Kingdom",8867.493844177403,ALDP-924191,gb,EU
4668,"England, United Kingdom",8867.493844177403,ALDP-93578C,gb,EU
4669,"England, United Kingdom",8867.493844177403,ALDP-928CF6,gb,EU
4670,"England, United Kingdom",8867.493844177403,ALDP-92887A,gb,EU
4671,"England, United Kingdom",8867.493844177403,MILK-970A6E,gb,EU
4672,"England, United Kingdom",8867.493844177403,MILK-970B01,gb,EU
4673,"England, United Kingdom",8867.493844177403,MILK-97165A,gb,EU
4674,"England, United Kingdom",8867.493844177403,MILK-971766,gb,EU
4675,"England, United Kingdom",8867.493844177403,MILK-970943,gb,EU
4676,"England, United Kingdom",8867.493844177403,MILK-9717DF,gb,EU
4677,"England, United Kingdom",8867.493844177403,MILK-970381,gb,EU
4678,"England, United Kingdom",8867.493844177403,MILK-971308,gb,EU
4679,"England, United Kingdom",8867.493844177403,MILK-9701F0,gb,EU
4680,"England, United Kingdom",8867.493844177403,MILK-97113B,gb,EU
4681,"England, United Kingdom",8867.493844177403,MILK-9701E1,gb,EU
4682,"England, United Kingdom",8867.493844177403,ALDP-91F278,gb,EU
4683,"England, United Kingdom",8867.493844177403,ALDP-922360,gb,EU
4684,"England, United Kingdom",8867.493844177403,ALDP-91F885,gb,EU
4685,"England, United Kingdom",8867.493844177403,ALDP-9550B8,gb,EU
4686,"England, United Kingdom",8867.493844177403,ALDP-95A87F,gb,EU
4687,"England, United Kingdom",8867.493844177403,ALDP-95A4F3,gb,EU
4688,"England, United Kingdom",8867.493844177403,ALDP-95A569,gb,EU
4689,"England, United Kingdom",8867.493844177403,ALDP-95CB47,gb,EU
4690,"England, United Kingdom",8867.493844177403,ALDP-95A727,gb,EU
4691,"England, United Kingdom",8867.493844177403,ALDP-95CF1E,gb,EU
4692,"England, United Kingdom",8867.493844177403,ALDP-954CC4,gb,EU
4693,"England, United Kingdom",8867.493844177403,ALDP-95D0CF,gb,EU
4694,"England, United Kingdom",8867.493844177403,ALDP-95CBA1,gb,EU
4695,"Cymru / Wales, United Kingdom",9014.840745538198,ALDP-95CC71,gb,EU
4696,"England, United Kingdom",8867.493844177403,ALDP-95218B,gb,EU
4697,"England, United Kingdom",8867.493844177403,ALDP-952EFD,gb,EU
4698,"England, United Kingdom",8867.493844177403,ALDP-95226A,gb,EU
4699,"England, United Kingdom",8867.493844177403,ALDP-924E12,gb,EU
4700,"England, United Kingdom",8867.493844177403,ALDP-9537C4,gb,EU
4701,"England, United Kingdom",8867.493844177403,ALDP-9542D1,gb,EU
4702,"England, United Kingdom",8867.493844177403,ALDP-954295,gb,EU
4703,"England, United Kingdom",8867.493844177403,ALDP-9535E8,gb,EU
4704,"England, United Kingdom",8867.493844177403,ALDP-95414D,gb,EU
4705,"England, United Kingdom",8867.493844177403,ALDP-95610F,gb,EU
4706,"England, United Kingdom",8867.493844177403,MILK-957854,gb,EU
4707,"England, United Kingdom",8867.493844177403,ALDP-952ABD,gb,EU
4708,"England, United Kingdom",8867.493844177403,ALDP-955CE1,gb,EU
4709,"England, United Kingdom",8867.493844177403,ALDP-955B3F,gb,EU
4710,"England, United Kingdom",8867.493844177403,ALDP-956460,gb,EU
4711,"England, United Kingdom",8867.493844177403,ALDP-95276B,gb,EU
4712,"England, United Kingdom",8867.493844177403,MILK-9576A5,gb,EU
4713,"England, United Kingdom",8867.493844177403,ALDP-952877,gb,EU
4714,"England, United Kingdom",8867.493844177403,ALDP-9560B7,gb,EU
4715,"England, United Kingdom",8867.493844177403,MILK-9572CF,gb,EU
4716,"England, United Kingdom",8867.493844177403,MILK-95702F,gb,EU
4717,"England, United Kingdom",8867.493844177403,MILK-9569E9,gb,EU
4718,"England, United Kingdom",8867.493844177403,ALDP-9513C2,gb,EU
4719,"England, United Kingdom",8867.493844177403,ALDP-950DE3,gb,EU
4720,"England, United Kingdom",8867.493844177403,ALDP-950FDE,gb,EU
4721,"England, United Kingdom",8867.493844177403,MILK-9570F2,gb,EU
4722,"England, United Kingdom",8867.493844177403,MILK-957186,gb,EU
4723,"England, United Kingdom",8867.493844177403,ALDP-95317B,gb,EU
4724,"England, United Kingdom",8867.493844177403,ALDP-95332A,gb,EU
4725,"England, United Kingdom",8867.493844177403,ALDP-955838,gb,EU
4726,"England, United Kingdom",8867.493844177403,ALDP-953393,gb,EU
4727,"England, United Kingdom",8867.493844177403,ALDP-9534BE,gb,EU
4728,"England, United Kingdom",8867.493844177403,ALDP-9532B4,gb,EU
4729,"England, United Kingdom",8867.493844177403,ALDP-951438,gb,EU
4730,"England, United Kingdom",8867.493844177403,ALDP-95081F,gb,EU
4731,"England, United Kingdom",8867.493844177403,ALDP-95564D,gb,EU
4732,"England, United Kingdom",8867.493844177403,ALDP-951641,gb,EU
4733,"England, United Kingdom",8867.493844177403,ALDP-953ADA,gb,EU
4734,"England, United Kingdom",8867.493844177403,ALDP-953005,gb,EU
4735,"England, United Kingdom",8867.493844177403,ALDP-9445DB,gb,EU
4736,"England, United Kingdom",8867.493844177403,ALDP-944614,gb,EU
4737,"England, United Kingdom",8867.493844177403,MILK-9587ED,gb,EU
4738,"England, United Kingdom",8867.493844177403,ALDP-944061,gb,EU
4739,"England, United Kingdom",8867.493844177403,ALDP-9442F2,gb,EU
4740,"England, United Kingdom",8867.493844177403,MILK-95847D,gb,EU
4741,"England, United Kingdom",8867.493844177403,MILK-958A99,gb,EU
4742,"England, United Kingdom",8867.493844177403,ALDP-9441AA,gb,EU
4743,"England, United Kingdom",8867.493844177403,ALDP-943FB0,gb,EU
